ID,Text,Label
facebook_corpus_msr_1041535,Modi ji ka bhalaa ho,1
facebook_corpus_msr_1041536,Jhansaram,1
facebook_corpus_msr_1043585,"मेरे प्यारे देशवासियों...
.
.
.
.
अब तो ये सुनते ही रोगंटे खड़े हो जाते है",1
facebook_corpus_msr_1043586,Hum Suraj Ko bhi dip dikhate hi .....Ye to Elected Government hi.......,1
facebook_corpus_msr_1089555,अब भी देश में पाकिस्तान से दोस्ती करने का सुझाव देने वाले और दोस्ती के प्रयास करने वाले मौजूद हैं ! राष्ट्र भक्ति का प्रमाण देने वालों से सबसे पहले निवेदन है कि वह ऐसे लोगों का भी राष्ट्रभक्ति या देश द्रोही का प्रमाण पत्र दें ! दिल आहत है - शहीदों की शहादत से दुखी हूँ - जुमलेबाजों की बातों से हैरान हूँ ! शहीदों को सलाम- नमन !,1
facebook_corpus_msr_1090090,"Arnab Sharma यार कमेंट कराे तो कम से कम नाम तो लिख दिया करो, वैसे तू तो मेरा भाई है यार",1
facebook_corpus_msr_1090092,kya karu india se love intna hn ki main ek wold tak nhi bura sun pata hu desh k barwme .....baki fb mre band ko ya block usiki taklif nhi hn muje,1
facebook_corpus_msr_1095342,"# एक_जरूरी_सूचना
यदि आप Job ढूंढ रहे है तो आईये हमारे साथ।
पहली बार भारत सरकार द्वारा मान्यता प्राप्त
100%रजिस्टर्ड कम्पनी में काम करने का मौका।वो
भी घर बैठे एंड्रॉयड मोबाइल के द्वारा।
घर बैठे online job करें
10,000 से 50,000 रूपये हर महीने कमाये वो भी
बिलकुल फ्री फ्री
काम करने के लिये आपके पास android mobile होना
जरुरी है
आपको क्या लगता है ? हम जूठ बोल रहे है करके देख
लीजिये लगता क्या है लगता तो सोचते अब सोचना
क्या |
⏩ आपका एक फैसला अपकी लाइफ बदल देगा।
⏩ जोइनिंग फ्री है।
⏩ प्राइवेट लिमिटेड कम्पनी।
⏩ कम्पनी भारत सरकार से मान्यता प्राप्त हैं।
⏩ कम्पनी एडवरटाइजिंग करवाती है।
⏩ कम्पनी के पास पैन कार्ड है।(आयकर भरती है
कम्पनी)
⏩ कम्पनी का हेड ऑफिस है।
⏩ 24×7 हेल्पलाइन सेवा उपलब्ध है।
⏩ आप जो पैसा कमायेगे उसे NEFT के द्वारा अपने
बैंक के खाते में ले सकते है।
⏩ एक बार आजमाकर देखेगे तो झूठ और सच का फर्क
खुद देख लेगे आप।
तो जाने आप सब अपने ही android मोबाइल से
कैसे पैसे कमा सकते हो ?
1. सबसे पहले अपने फ़ोन के play store में जाओ |
2. वहाँ पर champ cash  लिखो और उस apps को
अपने मोबाइल में instal कर लो !
3.अब apps पर click करो और sing up with champ
cash पर click करके अपनी डिटेल्स बर दो
4. अब आपसे sponser id पूछेगा वहाँ पर 6862414 डाल
दो ...es number ko dyan se dalna( 6862414- es number ko kahi
khali jgh not kar le )और अपनी id बना लो !
6.आपकी id नम्बर से आप अपने दोस्तों को join
कराआगे और उनका chalange कंप्लीट होते ही
आपको तुरन्त पैसा आएगा और इतना ही नही आपका
दोस्त भी अगर किसी को join करवाता है तो वहा
से भी आपको पैसा आएगा total 7 level तक आपको
पैसा आएगा.....WhatsApp no +918461908286",1
facebook_corpus_msr_1099982,"क्या जेम्स बॉन्ड को अपनी अंतरराष्ट्रीय छवि का ख्याल आ गया या फिर वह सचमुच टूथ व्हाइटनर और पान मसाला में फर्क नहीं समझते?
#PierceBrosnan #PanMasala",1
facebook_corpus_msr_1109315,Muslim me vi dehaj jeisa ku pratha hi.,1
facebook_corpus_msr_1111377,Bhakt nhi dikh rahe hai,1
facebook_corpus_msr_1113143,ndtv ko  bahut  dukh  kuaa,1
facebook_corpus_msr_1113144,आपको ढेर सारी बधाइयां,1
facebook_corpus_msr_1125819,"क्या आप भगत सिंह बनना चाहेंगे? क्यों कहा जाता है कि सब चाहते हैं कि पड़ोसी के घर में भगत सिंह पैदा हों, हमारे घर में नहीं. क्यों किसी को भगत सिंह ही बनना चाहिए? क्या हम भगत सिंह को ठीक से जानते भी हैं? कोई भगत सिंह कैसे बनता होगा, फांसी पर चढ़ जाने से या अपने विचारों की यात्रा से...",1
facebook_corpus_msr_1125820,"है भगवान मुजे भगत सिंह जैसा बना या मत बना लेकिन रविश महोदय मत बनने देना?
जय हिन्द जय भगत सिंह 
वंदे मातरम",1
facebook_corpus_msr_1127620,"सोमवार को मिज़ोरम के पूर्व राज्यपाल स्वराज कौशल ने लिखा, ""मैं 1983-84 में कावेरी विवाद पर याचिका दायर किए जाते वक्त कर्नाटक का वकील था... मैं कर्नाटक के पक्ष का समर्थन करता हूं, लेकिन कोई भी राज्य सुप्रीम कोर्ट के आदेश का पालन कैसे नहीं करेगा...?""
#CauveryIssue",1
facebook_corpus_msr_1127621,SC ke ORDER ki awhelna karanewali Govt. ko BARKHAST kar dena chahiye,1
facebook_corpus_msr_1137891,"हमारे राजनीतिक दल आंतरिक रूप से एक गिरोह की तरह संचालित होते हैं. कहीं पार्टियों में परिवार पल रहे हैं तो कहीं परिवार पार्टियों को पाल रहे हैं. सब के सब शिवपालों के भरोसे पल रहे हैं.
#VicharPage #ShivpalYadav",1
facebook_corpus_msr_1137893,App sahe kahrahe hai sir is bemari ka ilag kya hai hum kise chune kis par bharosa kare amm admi to pis raha hai,1
facebook_corpus_msr_1137894,"कभी भाजपा के साथ नूरा कुश्ती लढकर मुसलमानों को बेवकूफ बनाया गया, कभी अपने ही सीएम बेटे की आलोचना कर 'मौलाना' की छवी चमकाई गयी, तो कभी चाचाओ से उलझाकर 'टीपू' की छवी चमकाई जा रही है...
यादव एंड कंपनी 'संता-बंता' की भुमिका में!",1
facebook_corpus_msr_1137897,"Thoda samajh pe pressure dalenge to baat jayada samajh me aayegi,akhilesh keval unhi apradhiyon aur corrupted ko hatayenge Jo shiv pal aur unke step brother prateek ke karibi honge, SP government me kitani rajnatik murder ho Gaye (sayad aap news nahi padha the),Kya ek hi mantari bhrastachari hai,",1
facebook_corpus_msr_1137898,"चुनाव आते आते अखिलेश जी भी इस्तीफा दे देंगे वोटरों को लुभाने की पूरी तैयारी है मुलाय जी की, अब तक सब ठीक चल रहा था पर चुनाव आते ही परिवार में भूचाल आ गया है जो यह समझाने के लिए काफी है की मुलायम जी यूपी में कोई गठबंधन नहीं करना चाहते और हककीत में देखा जाय तो बिना गठबंधन की सरकार नहीं बना सकते!",1
facebook_corpus_msr_1137899,". हम सब बाहरी रंग-रूप को लेकर मोहित-मूर्च्छित होने वाले लोग हैं. अंदर क्या पकता है और कौन खाता है, कौन जाने. बंद कमरे में राजनीति की चालें किसी उद्योगपति के लिए होती हैं या उसकी किसी राजनीतिक पसंद के लिए, हम नहीं जान पाएंगे. यह साफ है कि सबके लिए धर्मनिरपेक्षता, सांप्रदायिकता, हिन्दुत्व और राष्ट्रवाद - यह सब खेल हैं. मूर्खों को फंसाएं रखकर लाल बत्ती में घूमने का खेल.",1
facebook_corpus_msr_1137901,"कुछ वर्षों से कुछ लोग जैसे कि कुछ राजनीतिक दल, मीडिया, फ़िल्मकार एवं वह जिम्मेदार संस्थाएं एवँ लोग जिन्हें इस देश के कल्याण, प्रगति एवं शांति की दिशा में कार्य करना चाहिए वह लोग इस देश के संविधान द्वारा प्रदत्त अधिकारों का दुरूपयोग नहीं कर रहे हैं ? इस महान देश के संस्कार एवं मर्यादा जो कि प्राचीन काल से है और जिसका कि सम्पूर्ण विश्व आदर एवं सम्मान करता है और हमारे भारतीय आदर्शों का अनुसरण करने के लिए आतुर है इसको दृष्टिगत रखते हुए हमें और हमारे समाज को यह भी देखना चाहिए की कहीं कुछ कमियां हमारे अन्दर तो नहीं है, और यदि है तो उसे दूर करने के लिए ईमानदारी से मंथन कर प्रयास करना चाहिए जो की हमारे देश एवं समाज की सबसे बड़ी आवस्यकता है। मीडिया के कुछ स्वयंभू प्रबुद्ध एवं क्रांतिकारी पत्रकारों को अब अपने ऊपर और अत्याचार न हुए आम आदमी पार्टी के प्रवक्ता व पूर्व में एक चैनल के पत्रकार आशुतोष के पदचिन्हों का अनुसरण करते हुए अपने पसन्द के राजनीतिक दल का प्रवक्ता बन जाना चाहिए और पत्रकारिता जैसे निष्पक्ष धर्म को छोड़ देना चाहिए क्योंकि वह अपने कर्तव्यों का निर्वहन भारत की जनता के प्रति पूरी निष्ठा एवं निष्पक्षता के साथ नहीं कर पा रहे और उनकी वास्तविकता सामने आ जा रही है. हमारे देश के गौरव , शिष्टाचार एवं मर्यादा को तार-तार कर देश में अराजकता का माहौल उत्पन्न कर देश को विध्वंश की ओर ले जाने को तत्पर यदि कुछ राजनीतिक दल हैं तो उसमें सर्वाधिक सक्रिय भूमिका तथा-कथित निष्पक्ष मीडिया की भी है, इनकी इस देश, समाज एवं जनता के प्रति न तो कोई उत्तरदायित्व है और न ही उनकी कोई चिंता है और यह सिर्फ और सिर्फ व्यवसाय कर रहे हैं.",1
facebook_corpus_msr_1137910,भाषा तो सीख लो,1
facebook_corpus_msr_1137913,"Sir congress ka name lena kyu bhul gye.
Har party ka name liya but congress ka nhi. Kya usme koi #SHIVPAL  nahi h kya",1
facebook_corpus_msr_1155465,Kya Sri par bi deshdrohi ka mukadma Chale ga ????? Agar Sri ki jagah koi Muslim hota tu ab tak deshdrohi ghosit kar diya jata,1
facebook_corpus_msr_1155468,Jiska sirf naam lene per Gaddar kaha jaata ho uske pita ke saath khare in mahashay ko kya kaha jay?,1
facebook_corpus_msr_1155479,Kya ye sach hai NDTV?,1
facebook_corpus_msr_1155485,BJP wale kha hai,1
facebook_corpus_msr_1155489,"abkya sri sri par desh droh ka kesh
banega .kya  hoga  jo ye baba ka
desh badal raha hai",1
facebook_corpus_msr_115563,Q bhai?? gaanv k kisi kone me khet bani college ka mehnat karnewala engineer nahi hota??,1
facebook_corpus_msr_115612,Matlab bande khush ni h ke itne prestigious institute m dakhila mila....madarchod complain kr reh h iitb m jake bhi salo,1
facebook_corpus_msr_115614,"Hahahahhahaa .
.
.
Aur apne jeso ko is hisab se toh ghnta bhi dahej ni milega",1
facebook_corpus_msr_115616,Ka rey....????kki to hoga jo izat krega greebo ki,1
facebook_corpus_msr_115653,Bs hauwa h hauwa,1
facebook_corpus_msr_1169498,pattak mere side pattak log v khate h,1
facebook_corpus_msr_1175048,"एक आम भारतीय सुबह जागने के बाद पहले टॉयलेट जाता है,
फिर हाथ धोता है,
दाँत ब्रश करता है,
नहाता है, 
कपड़े पहनता है,
अखबार पढता है,
नाश्ता करता है,
काम पर निकल जाता है,
बाहर निकलकर रिक्शा/लोकल बस/ट्रेन या अपनी सवारी से ऑफिस/दुकान पहुँचता है,
वहाँ दिनभर काम करता है,
साथियों के साथ चाय पीता है,
शाम को वापिस घर के लिए निकलता है,
घर के रास्ते में राशन लेता है,
बच्चों के लिए टॉफी,
बीवी के लिए मिठाई वगैरह लेकर,
मोबाइल में रिचार्ज करवाता है,
और अनेक छोटे मोटे काम निपटाते हुए घर पहुँचता है,
अब आप बताइये कि उसे दिन भर में कहीं कोई ""सवर्ण"" या ""दलित"" मिला ?
क्या उसने दिन भर में किसी ""दलित"" पर कोई अत्याचार किया ?
उसको दिन भर में जो मिले वो थे.. 
अख़बार वाले भैया,
दूध वाले भैया,
रिक्शा वाले भैया,
बस कंडक्टर,
ऑफिस के मित्र,
आंगतुक,
पान वाले भैया,
चाय वाले भैया,
टॉफी की दुकान वाले भैया,
मिठाई की दूकान वाले भैया..
जब ये सब लोग भैया और मित्र हैं तो इनमें ""दलित"" कहाँ है ?
""क्या दिन भर में उसने किसी से पूछा कि भाई तू ""दलित"" है या ""सवर्ण""
अगर तू ""दलित"" है तो मैं 
तेरी बस में सफ़र नहीं करूँगा,
तुझसे सिगरेट नहीं खरीदूंगा,
तेरे हाथ की चाय नहीं पियूँगा,
तेरी दुकान से टॉफी नहीं लूंगा,
क्या उसने साबुन, दूध, आटा, नमक, कपड़े, जूते, अखबार, टॉफी, मिठाई, दाल, सब्जी खरीदते समय किसी से ये सवाल किया था कि ये सब बनाने/उगाने वाले ""सवर्ण"" हैं या ""दलित"" ?
हममें से शायद ही कोई किसी की ""जाति"" पूछ कर तय करता होगा कि फलाँ आदमी से कैसा व्यवहार करना है,
हम सबके फ़ोन की लिस्ट में या सोशल मीडिया की फ्रेंड लिस्ट में ना जाने कितने ""सवर्ण"" या ""दलित"" होंगे..
क्या आज तक किसी ने कभी भी उनकी पोस्ट लाइक करने से पहले या उस पर कमेन्ट करने से पहले उनकी ""जाति"" पुछा ?
क्या किसी से कभी कहा कि तुम ""सवर्ण"" हो या ""दलित"" हो इसलिए मेरी पोस्ट पर लाइक या कमेन्ट मत करना ?
""जब हमारी रोजमर्रा की ज़िन्दगी में मिलने वाले लोग ""सवर्ण"" या ""दलित"" नहीं होते तो फिर क्या वजह है कि ""चुनाव"" आते ही हम ""सवर्ण"" या ""दलित"" बना दिए जाते हैं ?
""जाति"" के नाम पर जहरीली राजनीति करने वाले प्रैसटीटयूट और देशद्रोही/समाजकंटक पार्टियों को पहचानें और ऐसे राक्षसों को नकारें..
ये ""जाति"" के नाम पर जहरीली राजनीति करने वाले हम सब हिंदुस्तानीयों को आपस में लड़ाकर ""असंगठित"" करके हमें गुलाम बनाना चाहते हैं।
आओ मिलकर बोलें
!!भारत माता की जय!!
-----------------------------------",1
facebook_corpus_msr_1176379,"उनके पतियों का भी ख्याल रख लेते ....आखिरी 5 हफ़्तों की छुट्टी उनके नाम भी कर देते , इस ख़ुशी में वही बेचारा गरीब क्यों रह जाये",1
facebook_corpus_msr_1176719,"*भारत का नया गीत*

*आओ बच्चों तुम्हे दिखायें, शैतानी शैतान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*बड़े-बड़े नेता शामिल हैं, घोटालों की थाली में।*
*सूटकेश भर के चलते हैं, अपने यहाँ दलाली में।।*
*देश-धर्म की नहीं है चिंता, चिन्ता निज सन्तान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*चोर-लुटेरे भी अब देखो, सांसद और विधायक हैं।*
*सुरा-सुन्दरी के प्रेमी ये, सचमुच के खलनायक हैं।।*
*भिखमंगों में गिनती कर दी, भारत देश महान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*जनता के आवंटित धन को, आधा मन्त्री खाते हैं।*
*बाकी में अफसर ठेकेदार, मिलकर मौज उड़ाते हैं।।*
*लूट खसोट मचा रखी है, सरकारी अनुदान की।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।।*
*थर्ड क्लास अफसर बन जाता, फर्स्ट क्लास चपरासी है।*
*होशियार बच्चों के मन में, छायी आज उदासी है।।*
*गंवार सारे मंत्री बन गये, मेधावी आज खलासी है।*
*आओ बच्चों तुम्हें दिखायें, शैतानी शैतान की।।*
*नेताओं से बहुत दुखी है, जनता हिन्दुस्तान की।*",1
facebook_corpus_msr_1176721,"Ye raag to purana ho gaya 
Aap kya kar rahe the mamu 
Or ab kya karoge ....
Ye batao",1
facebook_corpus_msr_1176722,To sale ka hath kyu nhi kat dete......Sirf Byana dene se kuch nhi hone wala.,1
facebook_corpus_msr_1176725,गंजे तेरे बस की कुछ नहीं सिर्फ कड़ी निंदा करता रहेगा तू,1
facebook_corpus_msr_1176731,"hhath ka to sab ko pata hai , aap kya kadam utha rahen hai wo bataiye",1
facebook_corpus_msr_1176733,Pakistan ka haath??? Humain laga Sudan ke haath hai...,1
facebook_corpus_msr_1176736,किसका हाथ है यह सबको  पता है यैसी घटना क्यों हो रही है साहब इसका उत्तर दीजिए,1
facebook_corpus_msr_1176740,Abe to tum kiya kar rahe ho. lote.,1
facebook_corpus_msr_1176742,To usako usiki bhasa me javab do!!!,1
facebook_corpus_msr_1176745,Iske bavjud pm  pakistan cake khane  gaye the,1
facebook_corpus_msr_1201796,8 lakh Kam padhgaye kya...😅,1
facebook_corpus_msr_1226689,"Me apne ghar me sirf NDTV hi dekhta hu...aur sare society wale bhi NDTV hi dekhte he.....aur aahista aahista sab log baki channel ko dekhna band kar rahe he Khas kar ki (Zee news, India T.V.)",1
facebook_corpus_msr_1226692,jnu ka true aa gya hai sab video sahi hai,1
facebook_corpus_msr_1226693,ekhlaak ka bhi matan bif hogaya hai vo bhi agaya hai,1
facebook_corpus_msr_1226707,Aaj to Zsaradana ne had kar d patrakarita ki sari hade par karte hue live tv me NDTV ko dogla channel bataya o v kai bar.🙉🙊,1
facebook_corpus_msr_1226733,yaha channel to congress C P M ka hai,1
facebook_corpus_msr_1226738,"ye ndtv hai bhai , baki to aap samajh gai hoge",1
facebook_corpus_msr_1226741,Jab khud par pade to kisi ko tawa sekne mat dijiyega anil bhai,1
facebook_corpus_msr_1226743,"☺☺😁😁😁खविश कुमार ने अभी तक #कैराना जाने की टिकट इसलिए नहीं ली है क्यों कि अभी पलायन करने वालो में कितने ब्राह्मण, बनिया, ठाकुर और दलित हैं इसका आंकङा सही नहीं बैठ पा रहा है.....",1
facebook_corpus_msr_1226744,Ndtv negetive khabar jo dikha raha h zee tv to taal thokkar kahta h jise biswa n ho uske sath unke reporter ja dikha denge,1
facebook_corpus_msr_1228230,yeh secular aur non secular ki ladaai hain. media toh sonia ki darbaari hain.,1
facebook_corpus_msr_1228728,ज्यादा नेता यानी ज्यादा प्रत्याशी (सीएम के ) . यही तो समस्या है यूपी की.,1
facebook_corpus_msr_1228729,modi ne jo india ka naam roshan kia hn ki india ab super power  ban ne wla hn par india ko power full daik kr ..bhut taklif ho rhi hn india k kush logo ko,1
facebook_corpus_msr_1234075,androoni mamla  hahhhh,1
facebook_corpus_msr_1234078,राजनीती इतनी सीधी नही।वरना पूरे देशमे लोकल पार्टी।ममता जयललिता और पाव खिचता।,1
facebook_corpus_msr_1236384,"ISIS को बनाया किसने हे ?
पैसा कोन दे रहा हे ?
हथियार कोन भेज रहा हे ?
पनाह कोन दे रहा हे ?

इन सवालो के जवाब ढूंढिये... तह में जाकर खोजिए
फिर सोचियेगा...
और नही मिले तो मुझ से पुंछ लीजियेगा....
सिर्फ ऊपरी जानकारी से कुछ नहीं होता हे
अंदरुनी जानकारी भी होनी चाहिए",1
facebook_corpus_msr_1241601,bjp  Ka  yahi  kaam  hi  hai,1
facebook_corpus_msr_1241950,Aise hi Assam me Assam gan Parishad ne Jit hasil ki thi aur sabhi kunware mantri the jo students college se Rajniti me aye par zyada din tak apne ko kayam nahi rakh paye ! Apni buraiyon ki vajah se SP BSP BJP jaisi aprty satta me bani nahi rah pati ye mera College life lekar aaj 61 saal ka anubhav hai ! Ghar chalana mushkil hota hai Rajya chalana hai !,1
facebook_corpus_msr_1241951,Ye sala ndtv bhi khali bjp ka news dikha raha hai arey burbak aur state ka news kon tera baap dikhayega,1
facebook_corpus_msr_1241956,15 lakh bank account kab tak,1
facebook_corpus_msr_1241957,Kuch nahi 15 sal se ek hi sarkar thi logon badla bas,1
facebook_corpus_msr_1246007,Anitaji aap kya bol rahe hai samaj nahi aata Modi government me only 2 two ministers hai Jo sahi kaam kar rahe hai ek Sushma swaraj aur ek Suresh prabhu ye do minister k bare me koi bhi galat nahi bol sakta sach me agar Modi ki Jagah sushmaji hoti (Pm) to aaj jo desh me ho raha hai aisa kuch nahi hota Sushma ji k pass atalbihari ki government thi Tab se anubhav (Experience) hai.,1
facebook_corpus_msr_1254968,koi fayda nahi waha dinn aacha hona chahiye.,1
facebook_corpus_msr_1261665,Mantri bne rahna hai to Bhagwan ka aashirvad to chahiye na?,1
facebook_corpus_msr_1261673,bhawan nahi aaye vote dene.....public ne diya h vote.....to thoda public ke baare me socho,1
facebook_corpus_msr_1261678,"Sukhe se zindagi dushwar h..
per abhi bhi janab uphar hain..aur zara clear kriyega k uphaas likhna chah rhe the galti se uphaar ho gya ya fir aap news nhi dekhte..",1
facebook_corpus_msr_1261679,Agle election me bhagvan in upharo se vanchit hi Kar de to zyda bdia hoga,1
facebook_corpus_msr_1261682,to kya bhartvasi ye smje ki bharat bhagwaan bharose chal ra h ��������,1
facebook_corpus_msr_1261687,कृपा करके ऐसे उपहार को अपने घर में सजकर रखो भक्तों बजाओ ताली,1
facebook_corpus_msr_1261689,to kon sa bhagwan hai suwar ki aaulad,1
facebook_corpus_msr_1261690,Bhagwan ye uphar wapas leley. 🙏🙏🙏,1
facebook_corpus_msr_1261691,baki log kya aise hi hy bina RAM ke,1
facebook_corpus_msr_1261698,Kabhi kabhi kuch uphar bekar ke hoote hai a wahi hai,1
facebook_corpus_msr_1261699,तो इस उपहार ने अभी तक अपने कर्तब क्यो नही दिखऐ ?,1
facebook_corpus_msr_1261708,Uphaar hai ya prahaar haiii...,1
facebook_corpus_msr_1261712,Is liye Daal ne dauble century maar di,1
facebook_corpus_msr_1261713,ha mujhe 2002 yaad he,1
facebook_corpus_msr_1261714,"जनता ने काम करने के लिए चुना है , पूजा करवाने के लिए नही !",1
facebook_corpus_msr_1261718,और उस लिहाज से.....राधामोहन बाबू...........को भगवान का कौन सा दर्जा प्राप्त है............कृपया देश को ये भी बताये.........,1
facebook_corpus_msr_1261725,Uphar iske liye ho sakte h janta ke liye nahi???,1
facebook_corpus_msr_1261741,हाहाहाहा क्युं मजाक बन रहै है जनाब!,1
facebook_corpus_msr_1261743,Kitne paise Milay yeah byan Dene k leay,1
facebook_corpus_msr_1261754,bharat ho aap kya hain.,1
facebook_corpus_msr_126560,रामचँद्र कह गए सिया से...भारत मेँ ऐसा गदर्भराज आएगा...एक गधा दिल्ली बैठेगा....एक यूपी मेँ राज चलाएगा...जुमलोँ से फिर देश चलेगा....अँधोँ मेँ काना राजा कहलाएगा,1
facebook_corpus_msr_1268625,khud apni to duties perform karo madam,1
facebook_corpus_msr_1270667,Matlab ab jiski central me government hai usi ki sarkar har state me chaiye nahi to rastrpati shasan laga denge ....fir voting kio karate ho ?????,1
facebook_corpus_msr_1272991,Desh Bhakt support nahi kar sakte ise,1
facebook_corpus_msr_1274967,"Bahan Kirao Rao ne Desh Chhodne ki baat ki to Andhe Bhagat ne  Aamir ke naam per hangama kiya.... Lekin Ab Mallya Bharat Mata ko loot kar Desh se Baag gaya... dhongi Andhe Bhagat chup hai... ab samaz me aaya duniya inhe ""Andhe Bhakt"" Q kahate hai... Jai Hind Jai Bharat...",1
facebook_corpus_msr_1274969,sab thk tha bjp ko include nhi kiya ok but ye bharat male gender h r8 toh ye mata kab hui explain apna mazak mat banao bhai rss ko samjho nhi toh kuch nhi enjoy mitrow,1
facebook_corpus_msr_1274973,"हमारा भारत देश महान था, लेकिन बाहर से आये बहुरूपियों ने देश को नोच-नोच कर लहूलुहान बना दिया हैं । गुनाहगारों को सजा मिलेगी ऐसा 85% मूलनिवासियों का मानना हैं ।",1
facebook_corpus_msr_1274978,भारत की सैनिक को हटाकर आरएसएस को बॉर्डर पर भेजना चाहिए ताकि देशवासी उनकी देशभक्ति देख सके ।,1
facebook_corpus_msr_1274979,मोहन भागवत जी जरा यह भी बता देते स्पष्ट शब्दों में की तुम्हारे गुरू गोलवलकर का गुरु कौन था.???????,1
facebook_corpus_msr_1274980,Aap kon h jo hitlar pAida krenge ya na karega yahan loktantra h janta sab janti h aur wo hi pm chunti h hitlar nhi.,1
facebook_corpus_msr_1274981,"आप खुद हिटलर के निती पर है  ,या तूम मेरे साथ हो या देशद्रोही हो",1
facebook_corpus_msr_1274982,Swaal Ye Hai ki..Tum ho koun? Jo intni badi badi baten kar rahe ho apne chuhle bartan ka intezaam dekho itni lambi lambi na socho,1
facebook_corpus_msr_1274984,"Aaj  ki  yug  ki  mai  kya   diya  duniya  ko 
Hahah   kuch  bhi  tou nahi 

Sab  kuch  tou  videsho  sy  sikhy  hai 

Gyan  khoj  thi  bharat  ki   tou  kyo  nahi  bataty   brahmin   ab  tak  
Koi  kuch  ho  bolny  aaa  jaty  hazaro  varsh pehly  humny  khoj  lia  tha 
Tou  bataya  kyo  nahi  

Hum  bass  khud  ki  tarif  kerna   janty  hai 

Cricket  khel  ker  khush  us  mai  desh  ka  ser  ucha  kerna  
Baki  khelo  mai  muh  kala  hota  hai  tou koi  baat  nahi kerta",1
facebook_corpus_msr_1274985,agar hum zid pe aagaye...teri ye hijdun wali rss foj dum daba ke baage ki,1
facebook_corpus_msr_1274989,Aap to Hittlor - Musolini ki team ho .....!,1
facebook_corpus_msr_1274991,Rss me hi tho hitlar raj cholraha hi,1
facebook_corpus_msr_1274993,Hitlar to adarsh hai RSS ka.,1
facebook_corpus_msr_1274995,Paida wo to pm bi bn gya,1
facebook_corpus_msr_1274996,To fit he modi kya Hitler se kam hai.wo kaise paida hi gaya.,1
facebook_corpus_msr_1274998,अब इनके और फैकु मामा के रहते हिटलर की क्या जरुरत,1
facebook_corpus_msr_1275000,desh mein koi ek vichar dara thopna hi hitlarism hai bhagwat ji!!!!,1
facebook_corpus_msr_1275001,Pahele samiksha kar lijiye bad me sabko paida karna...,1
facebook_corpus_msr_1275002,Ho gaya hai ...... PM ke naam se jana jata hai use,1
